vx,vy,vz,wx,wy,wz,base1,shoulder1,elbow1,base2,shoulder2,elbow2,base3,shoulder3,elbow3,base4,shoulder4,elbow4,com_vx,com_vy,com_wz,height,e1x,e1y,e1z,e2x,e2y,e2z,e3x,e3y,e3z,e4x,e4y,e4z,x_pos,y_pos,quat_x,quat_y,quat_z,quat_w,e1x_wf,e1y_wf,e1z_wf,e2x_wf,e2y_wf,e2z_wf,e3x_wf,e3y_wf,e3z_wf,e4x_wf,e4y_wf,e4z_wf
0.5659375190734863,-0.1456356793642044,0.047388236969709396,2.4508962631225586,-0.1824425607919693,-0.19813618063926697,0.1848701387643814,1.3118983507156372,-2.372404098510742,-0.5008681416511536,0.7984590530395508,-2.292534351348877,0.4100446403026581,1.0424213409423828,-2.3784849643707275,-0.013993848115205765,1.126490831375122,-1.9920228719711304,0.4,0.0,0.0,0.19217458367347717,0.12854595482349396,0.16088971495628357,-0.17217031121253967,0.21277979016304016,-0.19048534333705902,-0.17222650349140167,-0.18661537766456604,0.18616771697998047,-0.06020519137382507,-0.26876452565193176,-0.12182852625846863,-0.172172412276268,0.10002923011779785,-0.0064351558685302734,0.017410166561603546,0.12551094591617584,0.021454546600580215,0.991707444190979,0.2214968204498291,0.15986335277557373,0.020004265010356903,0.3208479881286621,-0.18754005432128906,0.0199480801820755,-0.09446287155151367,0.1714876890182495,0.1319693922996521,-0.1632150411605835,-0.13977313041687012,0.020002171397209167
0.46873652935028076,-0.16521884500980377,0.21110975742340088,0.33477720618247986,-0.08521482348442078,-0.6787341833114624,0.18411022424697876,1.3496934175491333,-2.3314571380615234,-0.5138730406761169,0.7615699172019958,-2.2983977794647217,0.32153943181037903,0.9514729976654053,-2.3486480712890625,-0.0325414314866066,1.1569335460662842,-1.980446457862854,0.4,0.0,0.0,0.19228495657444,0.1172715425491333,0.1653289645910263,-0.17230726778507233,0.21969805657863617,-0.187445268034935,-0.17226570844650269,-0.1770637482404709,0.1794852316379547,-0.07498477399349213,-0.27703383564949036,-0.12205665558576584,-0.17228873074054718,0.11081838607788086,-0.009386062622070312,0.028231371194124222,0.12481553852558136,0.015040070749819279,0.9916642904281616,0.2230222225189209,0.15942323207855225,0.019977688789367676,0.33609986305236816,-0.19008255004882812,0.020019255578517914,-0.07160699367523193,0.16464698314666748,0.11730018258094788,-0.16238653659820557,-0.13978791236877441,0.019996225833892822
0.3641817569732666,-0.1188453733921051,0.40113455057144165,-0.9769877791404724,-0.5494349598884583,-0.9940794706344604,0.21349117159843445,1.3684368133544922,-2.273637056350708,-0.45232534408569336,0.786080002784729,-2.3042075634002686,0.1929311752319336,0.8474862575531006,-2.255293130874634,-0.027944061905145645,1.1603881120681763,-1.9424339532852173,0.4,0.0,0.0,0.19653207063674927,0.10649174451828003,0.16983744502067566,-0.1765308380126953,0.21486859023571014,-0.18245898187160492,-0.1765260249376297,-0.17050926387310028,0.16539907455444336,-0.11130990087985992,-0.2836528420448303,-0.12341076135635376,-0.17653591930866241,0.12028360366821289,-0.01230001449584961,0.023108700290322304,0.1219235360622406,0.006873606704175472,0.992246687412262,0.224412202835083,0.15899646282196045,0.020001240074634552,0.3376593589782715,-0.1917647123336792,0.02000604011118412,-0.05250072479248047,0.15072095394134521,0.08522216975688934,-0.16163229942321777,-0.13962864875793457,0.019996151328086853
0.33340030908584595,-0.04741337150335312,0.5176682472229004,-1.0005112886428833,-1.864235281944275,-1.1658008098602295,0.24160490930080414,1.3759030103683472,-2.1881957054138184,-0.3604532778263092,0.8153495788574219,-2.277503252029419,0.06597312539815903,0.757085919380188,-2.0431041717529297,-0.02178998664021492,1.1730782985687256,-1.9011703729629517,0.4,0.0,0.0,0.2043001353740692,0.0955599993467331,0.1734704077243805,-0.18429714441299438,0.21024422347545624,-0.17753320932388306,-0.18430432677268982,-0.17186671495437622,0.14524886012077332,-0.1723574697971344,-0.28932613134384155,-0.1269647777080536,-0.18429401516914368,0.12906789779663086,-0.014108538627624512,0.012128985486924648,0.10918647050857544,-0.003111405298113823,0.9939424991607666,0.22571206092834473,0.1587601900100708,0.02000299096107483,0.3381965160369873,-0.19295454025268555,0.019995801150798798,-0.041886091232299805,0.13221347332000732,0.031942661851644516,-0.16104745864868164,-0.1392594575881958,0.02000611275434494
0.31538882851600647,0.016258735209703445,0.43714216351509094,0.4253638684749603,-2.658167839050293,-0.6756992936134338,0.24988916516304016,1.373838186264038,-2.169562578201294,-0.30049243569374084,0.859207272529602,-2.2174389362335205,0.031215155497193336,0.8237107396125793,-2.0105583667755127,-0.07492695748806,1.2660672664642334,-2.0008656978607178,0.4,0.0,0.0,0.21210473775863647,0.10262297093868256,0.1747128963470459,-0.1811806559562683,0.20640529692173004,-0.1743759661912918,-0.1921062469482422,-0.18126748502254486,0.13764110207557678,-0.1920870840549469,-0.2808260917663574,-0.13945022225379944,-0.17404747009277344,0.13717198371887207,-0.014400482177734375,0.010489169508218765,0.08264616131782532,-0.012612571939826012,0.9964439868927002,0.24418425559997559,0.15765893459320068,0.030924081802368164,0.3390974998474121,-0.19394493103027344,0.019998494535684586,-0.04055356979370117,0.1277846097946167,0.020017661154270172,-0.1470937728881836,-0.146697998046875,0.03805726021528244
0.3412350118160248,0.004342946689575911,0.4231571853160858,-0.10904841125011444,-2.233350992202759,-0.4143292307853699,0.31310296058654785,1.317572832107544,-2.2635610103607178,-0.2671262323856354,0.8986847996711731,-2.1505846977233887,0.023259252309799194,0.9057325720787048,-2.0202901363372803,-0.16174396872520447,1.3380963802337646,-2.1625962257385254,0.4,0.0,0.0,0.21978895366191864,0.13660721480846405,0.18050910532474518,-0.15864118933677673,0.20161472260951996,-0.1730780452489853,-0.19978484511375427,-0.1896667182445526,0.1359245628118515,-0.19979003071784973,-0.2586020231246948,-0.1538189947605133,-0.15162062644958496,0.14475536346435547,-0.014544486999511719,0.010370197705924511,0.059214282780885696,-0.01745406724512577,0.9980388283729553,0.28759074211120605,0.161077618598938,0.061147771775722504,0.3401949405670166,-0.19456636905670166,0.020004115998744965,-0.04004263877868652,0.12792885303497314,0.01999891921877861,-0.11906695365905762,-0.1592271327972412,0.06816831976175308
0.3793806731700897,-0.022954139858484268,0.4784015715122223,0.017598353326320648,-1.6213229894638062,-0.4643135964870453,0.39348793029785156,1.207642912864685,-2.346346139907837,-0.23724772036075592,0.9291605353355408,-2.084827423095703,0.019489604979753494,0.974063515663147,-2.014706611633301,-0.2283361554145813,1.337181568145752,-2.2863101959228516,0.4,0.0,0.0,0.22814157605171204,0.17200049757957458,0.18592038750648499,-0.13307124376296997,0.19614571332931519,-0.17142900824546814,-0.20813336968421936,-0.1982736587524414,0.13470134139060974,-0.20814093947410583,-0.23384079337120056,-0.16158857941627502,-0.13475263118743896,0.15285563468933105,-0.015257954597473145,0.009034051559865475,0.040672432631254196,-0.021923929452896118,0.9988911747932434,0.33284783363342285,0.16293680667877197,0.09507033228874207,0.3412909507751465,-0.19512784481048584,0.02000819891691208,-0.03931701183319092,0.128013014793396,0.0200006365776062,-0.08784973621368408,-0.16643106937408447,0.09338895231485367
0.4090292155742645,-0.04807703197002411,0.5620307922363281,0.03515039384365082,-1.2732957601547241,-0.42263826727867126,0.42270010709762573,1.0769171714782715,-2.3700428009033203,-0.21292774379253387,0.9488162398338318,-2.0175626277923584,0.013576928526163101,1.0228524208068848,-1.9863094091415405,-0.24489718675613403,1.27971613407135,-2.364957571029663,0.4,0.0,0.0,0.23820364475250244,0.19908764958381653,0.18711774051189423,-0.12021971493959427,0.19024768471717834,-0.16913080215454102,-0.21819503605365753,-0.2071918547153473,0.13383334875106812,-0.21819965541362762,-0.21092212200164795,-0.16097331047058105,-0.12794756889343262,0.16144156455993652,-0.01665174961090088,0.009464512579143047,0.026847153902053833,-0.026631442829966545,0.999239981174469,0.37021350860595703,0.15959584712982178,0.11798392981290817,0.3424103260040283,-0.19567608833312988,0.020008612424135208,-0.03832745552062988,0.1280277967453003,0.02000398561358452,-0.057755470275878906,-0.1661616563796997,0.11025607585906982
0.4212995171546936,-0.0558721087872982,0.6221978068351746,-0.5097627639770508,-1.0816773176193237,-0.3531840145587921,0.39272791147232056,0.9580207467079163,-2.344635486602783,-0.1838139146566391,0.9576548933982849,-1.940375566482544,0.017062336206436157,1.0564099550247192,-1.9423476457595825,-0.22072550654411316,1.18240487575531,-2.3613483905792236,0.4,0.0,0.0,0.2499127835035324,0.21941184997558594,0.18384036421775818,-0.12355166673660278,0.1839502453804016,-0.1668502539396286,-0.2299024760723114,-0.21598872542381287,0.13346931338310242,-0.22990649938583374,-0.19277147948741913,-0.15871445834636688,-0.13632023334503174,0.17021393775939941,-0.018418550491333008,0.006130370311439037,0.01567627489566803,-0.03055172599852085,0.999391496181488,0.40044569969177246,0.15167605876922607,0.12636111676692963,0.3436288833618164,-0.19619357585906982,0.02001030743122101,-0.037218689918518066,0.12799489498138428,0.020006291568279266,-0.03189241886138916,-0.16506147384643555,0.11359255760908127
0.4239766001701355,-0.05166846141219139,0.6313791871070862,-0.7907235622406006,-1.1782000064849854,-0.25078994035720825,0.31301671266555786,0.8559454083442688,-2.258819580078125,-0.15128178894519806,0.957888662815094,-1.8506925106048584,0.02929862029850483,1.0838801860809326,-1.8934199810028076,-0.1719706803560257,1.0742908716201782,-2.2718346118927,0.4,0.0,0.0,0.2624133825302124,0.23592405021190643,0.1764746904373169,-0.14468365907669067,0.17752833664417267,-0.16501691937446594,-0.2424010932445526,-0.22438718378543854,0.13335491716861725,-0.2424064576625824,-0.17854148149490356,-0.15661275386810303,-0.1607828140258789,0.17884325981140137,-0.020128726959228516,-0.001045899698510766,0.0046569607220590115,-0.03346100077033043,0.9994286298751831,0.4260425567626953,0.14017093181610107,0.11772971600294113,0.3449368476867676,-0.19665014743804932,0.020012296736240387,-0.03612196445465088,0.1279357671737671,0.020006932318210602,-0.009773492813110352,-0.16444897651672363,0.1016305685043335
0.43925121426582336,-0.05926895886659622,0.537947416305542,-0.17290936410427094,-0.8292245268821716,-0.08415558189153671,0.21247811615467072,0.7677611708641052,-2.1026451587677,-0.1281932294368744,0.9552995562553406,-1.76161527633667,0.039712436497211456,1.1049607992172241,-1.8428993225097656,-0.11185820400714874,0.9885063171386719,-2.095086097717285,0.4,0.0,0.0,0.27411949634552,0.24925586581230164,0.16554324328899384,-0.18091410398483276,0.1707300841808319,-0.16380427777767181,-0.2541140615940094,-0.23233941197395325,0.1336502581834793,-0.2541109025478363,-0.1733199506998062,-0.1524520069360733,-0.20230317115783691,0.18735957145690918,-0.021713972091674805,-0.006321642082184553,-0.005270490422844887,-0.03491780534386635,0.9993563294410706,0.44756174087524414,0.1260286569595337,0.09320539236068726,0.3462405204772949,-0.19703495502471924,0.02000543475151062,-0.035085082054138184,0.12782657146453857,0.020008601248264313,0.003821849822998047,-0.16169726848602295,0.0718163251876831
0.43601492047309875,-0.06002012640237808,0.32571113109588623,-0.15571251511573792,-0.6170030832290649,-0.09156008809804916,0.12441297620534897,0.7077719569206238,-1.8647639751434326,-0.12129257619380951,0.9647458791732788,-1.7802846431732178,0.045357950031757355,1.139130711555481,-1.8907667398452759,-0.04804352670907974,0.9050535559654236,-1.8180339336395264,0.4,0.0,0.0,0.28246834874153137,0.2503419816493988,0.15309131145477295,-0.2321002334356308,0.17426832020282745,-0.16255587339401245,-0.24894605576992035,-0.23015226423740387,0.13383829593658447,-0.2487086057662964,-0.18075670301914215,-0.14338019490242004,-0.2598556578159332,0.19589519500732422,-0.023461461067199707,-0.008449604734778404,-0.011889335699379444,-0.035766493529081345,0.9992537498474121,0.4565417766571045,0.11133992671966553,0.050368111580610275,0.358095645904541,-0.19806063175201416,0.03352229297161102,-0.024099349975585938,0.1264890432357788,0.03375975042581558,0.0053501129150390625,-0.15355157852172852,0.022612690925598145
0.43032288551330566,-0.034356120973825455,0.1576663702726364,-0.9398525953292847,0.26544541120529175,-0.1585576981306076,0.09837634861469269,0.703798770904541,-1.7054609060287476,-0.12353455275297165,0.9647401571273804,-1.9368185997009277,0.0802939236164093,1.1574211120605469,-2.0507657527923584,-0.02570468932390213,0.9182029366493225,-1.7800021171569824,0.4,0.0,0.0,0.28652095794677734,0.23747800290584564,0.14399658143520355,-0.26650840044021606,0.1955156773328781,-0.16392117738723755,-0.21833568811416626,-0.21085304021835327,0.13625526428222656,-0.2232188582420349,-0.18790137767791748,-0.14316435158252716,-0.2665020823478699,0.20437192916870117,-0.02502119541168213,-0.018466917797923088,-0.01389358751475811,-0.037168219685554504,0.9990417957305908,0.4518930912017822,0.10093152523040771,0.02001255378127098,0.38716697692871094,-0.203016996383667,0.06818526238203049,0.004226207733154297,0.12652480602264404,0.06330210715532303,0.00635218620300293,-0.15382778644561768,0.020018883049488068
0.4725700616836548,-0.004338056314736605,0.12767210602760315,-0.1606723517179489,-0.2663838267326355,-0.05530059337615967,0.10884369909763336,0.7302260994911194,-1.6959893703460693,-0.14836806058883667,0.9529579877853394,-2.12186861038208,0.10570044815540314,1.1435528993606567,-2.2260355949401855,-0.017304424196481705,0.9350473284721375,-1.757179617881775,0.4,0.0,0.0,0.2896888256072998,0.22897249460220337,0.14472873508930206,-0.2696930468082428,0.21586106717586517,-0.164668008685112,-0.17935165762901306,-0.18853288888931274,0.13797757029533386,-0.19049574434757233,-0.1956719607114792,-0.14339374005794525,-0.2696875035762787,0.21321845054626465,-0.025890350341796875,-0.02268480323255062,-0.013531971722841263,-0.03832181543111801,0.9989162087440491,0.452606201171875,0.10087049007415771,0.019995786249637604,0.4158291816711426,-0.20661234855651855,0.11033716052770615,0.03581070899963379,0.12612593173980713,0.09919308125972748,0.007135629653930664,-0.15387141704559326,0.02000131458044052
0.510025680065155,0.023686189204454422,0.12129111588001251,0.4668751358985901,-0.7512397766113281,0.04853956028819084,0.10043758153915405,0.7628941535949707,-1.6721857786178589,-0.16224519908428192,0.9445053935050964,-2.2477707862854004,0.13655075430870056,1.1240382194519043,-2.3379411697387695,-0.02344299666583538,0.9781325459480286,-1.7521867752075195,0.4,0.0,0.0,0.2924838960170746,0.2200871855020523,0.14424997568130493,-0.2724778652191162,0.22736236453056335,-0.16111725568771362,-0.15062110126018524,-0.17411428689956665,0.1424219012260437,-0.16685058176517487,-0.20489852130413055,-0.14362503588199615,-0.27248415350914,0.2230696678161621,-0.026250123977661133,-0.02019675076007843,-0.019503779709339142,-0.037977028638124466,0.9988841414451599,0.4534742832183838,0.10087239742279053,0.020006027072668076,0.437542200088501,-0.20416569709777832,0.14186279475688934,0.0602719783782959,0.12898099422454834,0.12563331425189972,0.007857322692871094,-0.15390276908874512,0.019999749958515167
0.5176600813865662,0.037721939384937286,0.1131577268242836,0.537366509437561,-0.8653966188430786,0.10927260667085648,0.08409028500318527,0.7954203486442566,-1.6395106315612793,-0.16559317708015442,0.9199694395065308,-2.285944938659668,0.16148577630519867,1.0989923477172852,-2.3633852005004883,-0.03549836948513985,1.0310043096542358,-1.7517095804214478,0.4,0.0,0.0,0.29534199833869934,0.21118339896202087,0.1430649310350418,-0.27532902359962463,0.23567837476730347,-0.15821047127246857,-0.13917729258537292,-0.165970116853714,0.14732001721858978,-0.16005147993564606,-0.2147127091884613,-0.1438470035791397,-0.2753414511680603,0.23329591751098633,-0.026249170303344727,-0.015031247399747372,-0.028132062405347824,-0.03675258904695511,0.9988153576850891,0.4544224739074707,0.10090839862823486,0.02001296356320381,0.456709623336792,-0.20135247707366943,0.15616470575332642,0.07860159873962402,0.13287007808685303,0.13529051840305328,0.00859212875366211,-0.15392732620239258,0.020000547170639038
0.5129228234291077,0.05815313011407852,0.10039105266332626,0.23037225008010864,-0.5179887413978577,0.07349802553653717,0.07177320867776871,0.8251968026161194,-1.6102045774459839,-0.16096630692481995,0.8695677518844604,-2.2475881576538086,0.17439527809619904,1.0760574340820312,-2.322591543197632,-0.044239167124032974,1.0761884450912476,-1.74409818649292,0.4,0.0,0.0,0.29813501238822937,0.20228208601474762,0.14165890216827393,-0.27812469005584717,0.24526582658290863,-0.15754646062850952,-0.14274808764457703,-0.16229382157325745,0.15143953263759613,-0.16774490475654602,-0.22439485788345337,-0.14433367550373077,-0.27812671661376953,0.24347496032714844,-0.025934576988220215,-0.011927155777812004,-0.03505990281701088,-0.035586435347795486,0.9986802935600281,0.45532679557800293,0.10096728801727295,0.0200103297829628,0.47690510749816895,-0.20053863525390625,0.15538692474365234,0.09237170219421387,0.13667237758636475,0.13039010763168335,0.009376049041748047,-0.15393054485321045,0.020008303225040436
0.5100821852684021,0.083817258477211,0.07534459978342056,0.3485473096370697,-0.03672613948583603,0.041880473494529724,0.060188934206962585,0.8515928387641907,-1.5928497314453125,-0.13847066462039948,0.813893735408783,-2.1591010093688965,0.1630566269159317,1.0492531061172485,-2.2196245193481445,-0.053944215178489685,1.10337233543396,-1.724457859992981,0.4,0.0,0.0,0.30060526728630066,0.19321082532405853,0.1399974375963211,-0.2805969715118408,0.25368279218673706,-0.15542776882648468,-0.1599881947040558,-0.16299879550933838,0.153546541929245,-0.18886137008666992,-0.23380492627620697,-0.14543072879314423,-0.28059613704681396,0.25361108779907227,-0.025130271911621094,-0.00915740430355072,-0.037281107157468796,-0.03487632796168327,0.9986540675163269,0.4561176300048828,0.10104739665985107,0.020008288323879242,0.4958329200744629,-0.1978766918182373,0.14061707258224487,0.10172104835510254,0.1394132375717163,0.11174388974905014,0.010230302810668945,-0.15389609336853027,0.020009145140647888
